order_item_id,order_id,product_id,quantity,unit_price,discount_amount,item_revenue,discount_applied,final_price
6918,4052,870,1,2862.61,121.78,2740.83,20,2290.088
6919,4052,1004,1,2995.17,300.09,2695.08,20,2396.136
6920,4052,1407,1,43168.92,4105.28,39063.64,20,34535.136
6921,4053,1267,1,2049.76,289.82,1759.94,0,2049.76
6922,4054,1138,3,3203.49,225.25,9385.22,10,2883.141
6923,4054,1373,1,21018.4,374.16,20644.24,30,14712.88
6924,4054,479,1,721.06,34.61,686.45,0,721.06
6925,4055,1397,1,18699.32,0.0,18699.32,10,16829.388
6926,4055,1065,1,3958.62,0.0,3958.62,10,3562.758
6927,4056,1303,1,15195.95,19.08,15176.87,30,10637.165
6928,4057,1105,1,14005.91,0.0,14005.91,0,14005.91
6929,4057,297,1,10115.63,0.0,10115.63,0,10115.63
6930,4057,754,1,2211.94,0.0,2211.94,30,1548.358
6931,4058,552,1,2589.95,0.0,2589.95,10,2330.955
6932,4058,449,1,35199.45,0.0,35199.45,20,28159.56
6933,4059,257,2,3692.66,0.0,7385.32,10,3323.394
6934,4060,847,1,1450.17,116.66,1333.51,20,1160.1360000000002
6935,4060,904,1,1779.5,105.64,1673.86,10,1601.55
6936,4061,36,1,627.76,90.25,537.51,30,439.432
6937,4062,178,2,145568.91,36917.95,254219.87,0,145568.91
6938,4062,718,1,7664.54,999.83,6664.71,20,6131.6320000000005
6939,4062,344,1,1068.92,92.22,976.7,10,962.028
6940,4063,1569,1,109637.89,6632.84,103005.05,10,98674.101
6941,4064,189,1,2123.95,143.4,1980.55,30,1486.765
6942,4064,227,1,54300.88,2369.49,51931.39,30,38010.616
6943,4065,1503,1,49950.6,0.0,49950.6,10,44955.54
6944,4066,1057,1,1611.27,0.0,1611.27,0,1611.27
6945,4066,950,1,2629.74,0.0,2629.74,0,2629.74
6946,4066,1588,2,3756.94,0.0,7513.88,30,2629.858
6947,4067,161,1,1230.1,0.0,1230.1,0,1230.1
6948,4068,443,1,20303.01,2368.71,17934.3,10,18272.709
6949,4069,108,1,108060.7,11383.88,96676.82,10,97254.63
6950,4069,1532,1,52783.97,1105.15,51678.82,20,42227.17600000001
6951,4070,1249,1,2813.36,0.0,2813.36,10,2532.0240000000003
6952,4070,687,2,1968.64,0.0,3937.28,30,1378.048
6953,4071,836,1,2325.57,39.06,2286.51,20,1860.456
6954,4071,1368,2,2174.86,410.76,3938.96,30,1522.402
6955,4072,300,1,180650.08,0.0,180650.08,10,162585.072
6956,4073,583,1,129245.7,19274.1,109971.6,10,116321.13
6957,4074,973,1,30788.48,0.0,30788.48,10,27709.632
6958,4074,144,2,2699.16,0.0,5398.32,0,2699.16
6959,4074,928,1,2851.06,0.0,2851.06,20,2280.848
6960,4074,1556,2,53821.39,0.0,107642.78,20,43057.112
6961,4074,720,1,342.29,0.0,342.29,30,239.603
6962,4075,92,1,55734.91,2019.46,53715.45,0,55734.91
6963,4076,775,1,1623.11,112.75,1510.36,20,1298.488
6964,4077,1199,1,1211.39,11.42,1199.97,20,969.112
6965,4077,218,1,6415.67,259.53,6156.14,30,4490.969
6966,4077,18,1,219.13,29.36,189.77,10,197.217
6967,4077,436,1,147796.0,17439.71,130356.29,20,118236.8
6968,4077,121,1,250.81,0.56,250.25,20,200.648
6969,4078,1375,1,3435.74,198.7,3237.04,20,2748.592
6970,4078,282,1,2944.8,16.27,2928.53,20,2355.84
6971,4079,1561,1,2387.8,0.0,2387.8,10,2149.0200000000004
6972,4079,335,1,3243.97,0.0,3243.97,10,2919.573
6973,4079,1518,1,13829.56,0.0,13829.56,20,11063.648
6974,4080,1053,1,24845.69,1452.05,23393.64,10,22361.121
6975,4081,432,1,13694.16,0.0,13694.16,30,9585.911999999998
6976,4081,374,2,3079.52,0.0,6159.04,10,2771.568
6977,4081,338,1,991.94,0.0,991.94,30,694.358
6978,4082,651,2,82264.94,4916.6,159613.28,30,57585.458
6979,4083,1129,1,42340.3,0.0,42340.3,30,29638.21
6980,4083,954,1,9901.09,0.0,9901.09,10,8910.981
6981,4083,80,1,5102.56,0.0,5102.56,0,5102.56
6982,4083,1069,1,40522.57,0.0,40522.57,30,28365.799
6983,4083,762,3,1588.39,0.0,4765.17,20,1270.7120000000002
6984,4084,234,1,47459.41,0.0,47459.41,30,33221.587
6985,4084,225,1,1280.27,0.0,1280.27,30,896.189
6986,4085,1215,1,3634.8,212.92,3421.88,10,3271.32
6987,4086,525,1,2675.87,263.53,2412.34,20,2140.696
6988,4086,138,1,350.95,11.61,339.34,30,245.665
6989,4087,1501,2,31743.02,7152.57,56333.47,10,28568.718
6990,4087,159,1,332.72,18.79,313.93,20,266.17600000000004
6991,4087,48,1,29841.27,2030.93,27810.34,10,26857.143
6992,4087,163,1,44768.27,310.56,44457.71,30,31337.789
6993,4087,668,1,734.86,9.5,725.36,0,734.86
6994,4088,635,1,3970.58,22.12,3948.46,10,3573.522
6995,4089,1200,1,2190.69,215.34,1975.35,0,2190.69
6996,4090,1446,1,9412.43,467.7,8944.73,0,9412.43
6997,4091,1040,3,7278.08,3124.06,18710.18,20,5822.464
6998,4092,957,3,20246.89,0.0,60740.67,0,20246.89
6999,4093,197,1,4870.47,0.0,4870.47,10,4383.423000000001
7000,4093,219,2,4417.46,0.0,8834.92,10,3975.714
7001,4094,1387,1,859.88,97.23,762.65,20,687.904
7002,4095,930,1,225.23,17.45,207.78,20,180.184
7003,4096,1262,1,643.39,0.0,643.39,0,643.39
7004,4097,674,1,2535.97,348.67,2187.3,30,1775.179
7005,4098,43,1,6086.88,594.58,5492.3,10,5478.192
7006,4098,3,1,11616.64,205.94,11410.7,20,9293.312
7007,4099,872,1,369.78,5.75,364.03,0,369.78
7008,4099,1329,1,2430.96,85.33,2345.63,30,1701.672
7009,4099,1401,1,3069.45,357.56,2711.89,30,2148.615
7010,4099,1347,3,1641.29,552.65,4371.22,30,1148.9029999999998
7011,4100,1029,1,4067.39,0.0,4067.39,0,4067.39
7012,4101,1026,1,16347.09,1943.96,14403.13,20,13077.672
7013,4101,688,1,8747.72,256.56,8491.16,10,7872.947999999999
7014,4101,69,1,2387.51,318.34,2069.17,10,2148.7590000000005
7015,4101,1161,1,165567.2,15672.7,149894.5,30,115897.04
7016,4102,1198,1,2934.15,138.64,2795.51,30,2053.905
7017,4102,1384,1,2175.55,29.98,2145.57,20,1740.4400000000005
7018,4102,1583,1,1683.61,227.44,1456.17,30,1178.5269999999998
7019,4103,955,1,3121.71,172.61,2949.1,0,3121.71
7020,4104,1119,1,7175.29,0.0,7175.29,10,6457.761
7021,4105,1222,1,5286.96,0.0,5286.96,30,3700.872
7022,4105,1511,1,26635.3,0.0,26635.3,20,21308.24
7023,4106,828,1,957.7,0.0,957.7,20,766.1600000000001
7024,4106,358,1,1436.42,0.0,1436.42,0,1436.42
7025,4107,523,1,53515.35,1502.62,52012.73,20,42812.28
7026,4107,913,1,1299.34,144.36,1154.98,10,1169.406
7027,4108,1231,1,2323.31,0.0,2323.31,20,1858.648
7028,4108,1005,1,5455.75,0.0,5455.75,10,4910.175
7029,4109,1325,1,33748.2,0.0,33748.2,20,26998.56
7030,4110,1559,1,2127.33,249.79,1877.54,30,1489.131
7031,4110,1319,1,143495.9,14716.06,128779.84,10,129146.31
7032,4110,583,3,129245.7,23817.77,363919.33,20,103396.56
7033,4110,363,1,3377.19,475.54,2901.65,0,3377.19
7034,4111,185,1,987.57,122.72,864.85,20,790.056
7035,4112,498,1,6323.41,0.0,6323.41,10,5691.069
7036,4113,990,1,79255.34,0.0,79255.34,20,63404.272
7037,4114,973,1,30788.48,2457.07,28331.41,20,24630.784
7038,4114,1441,3,119515.93,45579.86,312967.93,20,95612.744
7039,4115,1326,1,1936.13,40.61,1895.52,20,1548.9040000000002
7040,4115,50,1,7178.02,659.68,6518.34,30,5024.614
7041,4116,874,1,331.29,6.18,325.11,0,331.29
7042,4116,979,1,4138.39,371.76,3766.63,20,3310.7120000000004
7043,4117,1177,1,1318.54,51.6,1266.94,20,1054.832
7044,4118,1365,1,75380.11,0.0,75380.11,0,75380.11
7045,4118,520,1,4941.54,0.0,4941.54,20,3953.232
7046,4119,1243,1,2783.2,0.0,2783.2,30,1948.24
7047,4120,747,2,8474.0,1901.6,15046.4,30,5931.799999999999
7048,4121,86,1,3175.74,0.0,3175.74,30,2223.018
7049,4121,529,1,2902.91,0.0,2902.91,20,2322.328
7050,4121,427,1,51715.55,0.0,51715.55,30,36200.885
7051,4121,587,1,108314.66,0.0,108314.66,20,86651.728
7052,4121,1296,1,1446.41,0.0,1446.41,0,1446.41
7053,4122,977,1,1685.73,105.13,1580.6,0,1685.73
7054,4123,1302,1,52798.3,0.0,52798.3,0,52798.3
7055,4124,88,1,1758.72,39.84,1718.88,10,1582.848
7056,4125,344,1,1068.92,57.75,1011.17,10,962.028
7057,4126,1568,2,113591.21,0.0,227182.42,0,113591.21
7058,4126,828,1,957.7,0.0,957.7,0,957.7
7059,4127,1418,1,4295.24,623.39,3671.85,10,3865.716
7060,4128,552,1,2589.95,211.62,2378.33,10,2330.955
7061,4129,25,1,6849.54,905.91,5943.63,20,5479.6320000000005
7062,4130,1194,1,1471.98,120.64,1351.34,0,1471.98
7063,4130,1559,2,2127.33,369.69,3884.97,20,1701.864
7064,4130,32,1,37169.45,94.56,37074.89,20,29735.56
7065,4130,565,1,823.08,120.98,702.1,20,658.464
7066,4130,56,1,174294.31,16246.18,158048.13,30,122006.017
7067,4131,272,1,8822.9,1291.4,7531.5,0,8822.9
7068,4131,1317,2,2594.28,670.1,4518.46,0,2594.28
7069,4132,128,1,2134.53,87.97,2046.56,0,2134.53
7070,4132,148,1,60801.41,3570.59,57230.82,30,42560.987
7071,4133,757,1,2559.79,0.0,2559.79,0,2559.79
7072,4134,1479,1,948.68,47.77,900.91,10,853.812
7073,4135,932,1,66425.97,4011.7,62414.27,10,59783.373
7074,4136,129,1,879.21,128.11,751.1,20,703.368
7075,4137,935,1,1851.82,0.0,1851.82,20,1481.456
7076,4138,1292,1,848.45,78.74,769.71,10,763.605
7077,4139,1043,2,1164.22,0.0,2328.44,30,814.954
7078,4139,1321,2,10565.62,0.0,21131.24,0,10565.62
7079,4139,185,2,987.57,0.0,1975.14,0,987.57
7080,4139,64,1,27489.86,0.0,27489.86,20,21991.888000000003
7081,4139,1341,1,36074.93,0.0,36074.93,10,32467.437
7082,4140,148,1,60801.41,0.0,60801.41,30,42560.987
7083,4141,238,1,1757.87,79.05,1678.82,10,1582.083
7084,4142,12,1,13993.18,0.0,13993.18,10,12593.862
7085,4143,1224,1,3160.05,0.0,3160.05,20,2528.0400000000004
7086,4144,1328,1,2127.08,60.94,2066.14,30,1488.956
7087,4145,1415,2,36353.29,4127.94,68578.64,30,25447.303
7088,4145,817,3,2091.51,249.59,6024.94,0,2091.51
7089,4146,476,1,76487.54,9461.03,67026.51,0,76487.54
7090,4147,617,1,3079.68,0.0,3079.68,10,2771.712
7091,4147,487,1,30451.12,0.0,30451.12,20,24360.896
7092,4148,1371,1,316.58,17.12,299.46,0,316.58
7093,4148,979,1,4138.39,511.9,3626.49,10,3724.551
7094,4149,810,1,26333.87,0.0,26333.87,10,23700.483
7095,4149,196,1,61624.8,0.0,61624.8,0,61624.8
7096,4150,1342,1,2246.14,201.43,2044.71,0,2246.14
7097,4151,1210,2,769.6,0.0,1539.2,0,769.6
7098,4151,356,1,5467.85,0.0,5467.85,30,3827.495
7099,4151,192,1,32254.74,0.0,32254.74,30,22578.318
7100,4151,1142,2,99.91,0.0,199.82,0,99.91
7101,4151,1224,1,3160.05,0.0,3160.05,30,2212.035
7102,4152,636,1,915.13,122.39,792.74,10,823.617
7103,4152,185,3,987.57,263.85,2698.86,20,790.056
7104,4153,1013,3,2832.66,645.19,7852.79,20,2266.128
7105,4154,47,1,4499.83,178.69,4321.14,20,3599.864
7106,4154,518,3,2482.37,272.3,7174.81,0,2482.37
7107,4154,1191,1,37568.14,4570.47,32997.67,10,33811.326
7108,4154,1401,1,3069.45,437.41,2632.04,30,2148.615
7109,4154,1192,1,70917.05,10495.47,60421.58,0,70917.05
7110,4155,1177,1,1318.54,0.0,1318.54,20,1054.832
7111,4155,878,1,26128.07,0.0,26128.07,0,26128.07
7112,4155,229,1,3924.91,0.0,3924.91,20,3139.928
7113,4155,1160,1,3385.71,0.0,3385.71,0,3385.71
7114,4156,295,1,2098.64,212.09,1886.55,10,1888.776
7115,4157,210,1,1699.58,96.51,1603.07,10,1529.622
7116,4158,682,1,1436.09,0.0,1436.09,10,1292.481
7117,4158,1517,1,3093.55,0.0,3093.55,10,2784.195
7118,4159,1370,1,62115.24,4456.64,57658.6,10,55903.716
7119,4160,787,1,2387.75,0.0,2387.75,0,2387.75
7120,4161,549,1,36173.12,0.0,36173.12,0,36173.12
7121,4161,1459,1,3227.95,0.0,3227.95,20,2582.36
7122,4162,576,2,152207.42,33235.1,271179.74,20,121765.93600000002
7123,4163,1272,1,126747.72,16176.66,110571.06,30,88723.404
7124,4163,1102,1,124939.04,5789.99,119149.05,20,99951.232
7125,4164,1411,1,114539.75,15531.57,99008.18,0,114539.75
7126,4164,194,1,2698.45,49.3,2649.15,10,2428.605
7127,4165,1060,1,2050.27,0.0,2050.27,0,2050.27
7128,4166,393,1,28510.23,2948.09,25562.14,0,28510.23
7129,4167,695,1,887.94,0.0,887.94,10,799.1460000000001
7130,4168,641,1,1430.27,158.1,1272.17,10,1287.243
7131,4168,1399,2,626.11,28.42,1223.8,20,500.888
7132,4169,1561,3,2387.8,0.0,7163.4,10,2149.0200000000004
7133,4170,355,1,2452.28,337.61,2114.67,30,1716.596
7134,4170,1437,2,889.31,99.2,1679.42,30,622.5169999999999
7135,4170,1098,2,48652.71,14131.11,83174.31,10,43787.439
7136,4170,83,1,67349.49,870.31,66479.18,0,67349.49
7137,4170,1339,2,21281.34,1385.54,41177.14,10,19153.206
7138,4171,233,2,2640.21,237.6,5042.82,20,2112.168
7139,4172,371,1,8486.38,876.28,7610.1,20,6789.103999999999
7140,4172,727,2,12540.84,2682.27,22399.41,30,8778.588
7141,4172,1022,1,7813.98,128.42,7685.56,30,5469.785999999999
7142,4172,1522,1,1156.68,15.92,1140.76,20,925.344
7143,4172,519,1,35380.31,903.67,34476.64,20,28304.248
7144,4173,548,1,1506.84,99.65,1407.19,20,1205.472
7145,4174,1569,1,109637.89,7229.39,102408.5,30,76746.523
7146,4174,519,1,35380.31,764.57,34615.74,30,24766.217
7147,4175,476,1,76487.54,5256.97,71230.57,0,76487.54
7148,4176,967,1,87744.71,0.0,87744.71,0,87744.71
7149,4177,766,1,77346.82,0.0,77346.82,30,54142.774000000005
7150,4177,556,1,959.6,0.0,959.6,20,767.6800000000001
7151,4177,815,1,30194.05,0.0,30194.05,20,24155.24
7152,4177,1463,1,77244.61,0.0,77244.61,20,61795.688
7153,4178,18,2,219.13,0.0,438.26,10,197.217
7154,4179,907,1,1423.0,5.14,1417.86,20,1138.4
7155,4180,585,1,1310.79,130.36,1180.43,10,1179.711
7156,4181,1233,1,3456.57,190.94,3265.63,30,2419.599
7157,4182,478,1,108976.92,0.0,108976.92,20,87181.53600000001
7158,4183,47,1,4499.83,73.99,4425.84,10,4049.847
7159,4183,935,1,1851.82,60.26,1791.56,30,1296.274
7160,4183,1247,1,90898.31,5380.56,85517.75,10,81808.479
7161,4184,103,2,3868.11,0.0,7736.22,30,2707.677
7162,4184,840,1,162782.38,0.0,162782.38,0,162782.38
7163,4185,823,1,24569.14,0.0,24569.14,20,19655.312
7164,4186,882,3,151.22,0.0,453.66,30,105.854
7165,4187,533,1,32637.56,4696.53,27941.03,10,29373.804
7166,4188,1324,1,70919.44,0.0,70919.44,20,56735.552
7167,4188,536,1,2418.45,0.0,2418.45,0,2418.45
7168,4188,710,3,32724.34,0.0,98173.02,10,29451.906
7169,4188,332,1,1578.22,0.0,1578.22,30,1104.754
7170,4189,1166,1,2881.52,0.0,2881.52,10,2593.368
7171,4190,823,1,24569.14,0.0,24569.14,30,17198.397999999997
7172,4191,867,1,26390.91,993.86,25397.05,30,18473.637
7173,4192,1364,1,23422.89,0.0,23422.89,20,18738.312
7174,4192,545,1,470.77,0.0,470.77,30,329.539
7175,4193,883,1,5242.7,180.8,5061.9,0,5242.7
7176,4194,510,1,2532.26,0.0,2532.26,10,2279.034
7177,4195,1275,3,278.67,87.26,748.75,30,195.069
7178,4196,376,1,1921.2,262.21,1658.99,30,1344.84
7179,4197,23,2,2254.98,282.18,4227.78,20,1803.984
7180,4198,624,1,2799.12,201.4,2597.72,10,2519.208
7181,4199,1176,2,70122.26,0.0,140244.52,30,49085.582
7182,4199,735,3,70211.49,0.0,210634.47,20,56169.19200000001
7183,4200,1213,1,56227.35,852.42,55374.93,30,39359.145
7184,4201,1504,1,1103.31,30.43,1072.88,10,992.979
7185,4202,301,1,3075.11,248.72,2826.39,0,3075.11
7186,4203,716,1,710.73,0.0,710.73,20,568.5840000000001
7187,4204,1190,1,2241.66,0.0,2241.66,0,2241.66
7188,4204,1308,1,1123.17,0.0,1123.17,30,786.219
7189,4205,943,1,1254.75,116.55,1138.2,10,1129.275
7190,4206,443,1,20303.01,3.1,20299.91,10,18272.709
7191,4207,636,1,915.13,63.23,851.9,0,915.13
7192,4208,439,1,1595.52,38.47,1557.05,20,1276.4160000000002
7193,4209,358,1,1436.42,41.91,1394.51,10,1292.778
7194,4210,751,2,808.3,20.24,1596.36,0,808.3
7195,4211,1094,1,24047.77,1551.57,22496.2,30,16833.439
7196,4212,163,1,44768.27,5994.11,38774.16,10,40291.443
7197,4212,1550,2,1412.93,117.9,2707.96,0,1412.93
7198,4213,892,1,1931.15,218.43,1712.72,10,1738.035
7199,4213,1149,1,99668.46,1225.49,98442.97,0,99668.46
7200,4213,650,2,17350.56,3810.1,30891.02,0,17350.56
7201,4213,1576,1,2033.33,277.55,1755.78,10,1829.997
7202,4213,1449,3,1798.6,94.57,5301.23,10,1618.74
7203,4214,67,1,5611.24,0.0,5611.24,10,5050.116
7204,4215,626,1,2262.96,74.22,2188.74,30,1584.072
7205,4216,650,2,17350.56,0.0,34701.12,20,13880.448000000002
7206,4217,1565,1,3314.16,337.29,2976.87,30,2319.912
7207,4218,97,1,286.42,23.39,263.03,10,257.778
7208,4219,1007,1,7088.49,0.0,7088.49,10,6379.641
7209,4219,228,1,1579.03,0.0,1579.03,30,1105.321
7210,4219,550,1,2021.43,0.0,2021.43,20,1617.1440000000002
7211,4219,1355,1,7004.87,0.0,7004.87,20,5603.896000000001
7212,4220,1263,1,5431.26,0.0,5431.26,0,5431.26
7213,4221,550,1,2021.43,0.0,2021.43,0,2021.43
7214,4222,582,1,5287.79,643.69,4644.1,0,5287.79
7215,4222,906,1,52750.88,6589.61,46161.27,10,47475.792
7216,4223,65,2,1669.44,0.0,3338.88,10,1502.496
7217,4224,1176,1,70122.26,5578.4,64543.86,10,63110.034
7218,4224,694,1,16383.26,1827.7,14555.56,0,16383.26
7219,4224,1431,1,949.29,92.28,857.01,10,854.361
7220,4224,9,2,36017.37,646.71,71388.03,30,25212.159
7221,4225,1390,2,32277.62,4327.83,60227.41,20,25822.096
7222,4225,58,3,2642.32,1010.71,6916.25,20,2113.856
7223,4225,646,2,1812.4,51.17,3573.63,10,1631.16
7224,4226,747,2,8474.0,91.82,16856.18,20,6779.200000000001
7225,4227,1383,1,1971.98,52.14,1919.84,30,1380.386
7226,4228,1006,1,2865.1,32.25,2832.85,20,2292.08
7227,4228,766,1,77346.82,668.13,76678.69,10,69612.138
7228,4228,1094,1,24047.77,2045.94,22001.83,20,19238.216
7229,4228,856,2,86092.17,5141.28,167043.06,10,77482.953
7230,4229,700,1,7717.28,414.11,7303.17,10,6945.552
7231,4230,459,1,2056.03,292.11,1763.92,10,1850.427
7232,4231,752,1,9440.91,49.81,9391.1,0,9440.91
7233,4231,414,1,6207.38,443.83,5763.55,10,5586.642
7234,4232,833,3,3282.57,0.0,9847.71,10,2954.313
7235,4232,387,1,538.52,0.0,538.52,10,484.668
7236,4232,227,1,54300.88,0.0,54300.88,20,43440.704
7237,4232,777,1,1619.93,0.0,1619.93,20,1295.9440000000002
7238,4232,1310,1,35413.03,0.0,35413.03,20,28330.424
7239,4233,1269,1,2326.75,0.0,2326.75,20,1861.4
7240,4234,1241,1,1430.84,62.8,1368.04,30,1001.588
7241,4235,283,1,4572.45,505.13,4067.32,0,4572.45
7242,4236,228,1,1579.03,0.0,1579.03,30,1105.321
7243,4237,1201,1,74263.81,3477.07,70786.74,0,74263.81
7244,4238,253,1,13060.79,0.0,13060.79,20,10448.632
7245,4239,967,1,87744.71,0.0,87744.71,0,87744.71
7246,4239,708,1,71148.88,0.0,71148.88,10,64033.992000000006
7247,4240,219,1,4417.46,200.7,4216.76,30,3092.222
7248,4241,811,1,1385.81,40.18,1345.63,10,1247.229
7249,4242,656,1,1650.33,150.4,1499.93,30,1155.2309999999998
7250,4243,865,1,22469.84,0.0,22469.84,0,22469.84
7251,4244,166,1,26144.85,0.0,26144.85,30,18301.395
7252,4245,1023,1,36297.55,3651.73,32645.82,20,29038.040000000005
7253,4246,902,1,4514.4,142.5,4371.9,10,4062.96
7254,4247,599,1,119654.07,1891.55,117762.52,30,83757.849
7255,4248,1430,1,1397.61,0.0,1397.61,20,1118.088
7256,4248,1346,1,3515.07,0.0,3515.07,0,3515.07
7257,4249,1475,1,57952.35,0.0,57952.35,0,57952.35
7258,4249,18,1,219.13,0.0,219.13,0,219.13
7259,4249,56,1,174294.31,0.0,174294.31,10,156864.87900000002
7260,4249,656,1,1650.33,0.0,1650.33,30,1155.2309999999998
7261,4250,892,1,1931.15,0.0,1931.15,30,1351.805
7262,4251,288,1,6762.4,749.95,6012.45,30,4733.679999999999
7263,4252,1433,1,5322.5,435.37,4887.13,20,4258.0
7264,4252,1198,1,2934.15,350.75,2583.4,10,2640.735
7265,4253,416,1,2498.44,136.52,2361.92,0,2498.44
7266,4254,184,1,392.62,25.66,366.96,10,353.358
7267,4255,1114,1,1971.55,0.0,1971.55,0,1971.55
7268,4256,1108,1,145328.64,9531.44,135797.2,30,101730.048
7269,4257,471,1,1279.56,38.39,1241.17,20,1023.648
7270,4257,1152,1,1784.61,229.17,1555.44,0,1784.61
7271,4257,162,1,1247.4,93.1,1154.3,30,873.1800000000001
7272,4257,1379,1,78359.54,1180.13,77179.41,30,54851.67799999999
7273,4258,881,1,3117.76,273.43,2844.33,30,2182.432
7274,4259,671,3,24780.62,1321.43,73020.43,30,17346.433999999997
7275,4259,450,2,162867.91,11352.27,314383.55,10,146581.119
7276,4260,506,1,1834.39,16.0,1818.39,20,1467.5120000000002
7277,4261,1005,1,5455.75,499.71,4956.04,20,4364.6
7278,4262,1024,1,2654.56,0.0,2654.56,0,2654.56
7279,4263,777,1,1619.93,134.47,1485.46,30,1133.951
7280,4264,668,1,734.86,0.0,734.86,30,514.4019999999999
7281,4264,517,1,2456.82,0.0,2456.82,30,1719.774
7282,4264,899,2,401.48,0.0,802.96,20,321.184
7283,4264,1034,1,32492.4,0.0,32492.4,0,32492.4
7284,4264,1187,3,175626.18,0.0,526878.54,30,122938.326
7285,4265,679,1,3603.31,0.0,3603.31,10,3242.979
7286,4266,1461,1,33088.65,1911.47,31177.18,20,26470.92
7287,4267,96,1,2121.52,0.0,2121.52,10,1909.368
7288,4268,1040,2,7278.08,0.0,14556.16,0,7278.08
7289,4269,570,2,21654.56,18.34,43290.78,20,17323.648
7290,4270,1127,1,4770.92,137.63,4633.29,10,4293.828
7291,4271,867,2,26390.91,0.0,52781.82,20,21112.728000000003
7292,4271,264,1,1134.64,0.0,1134.64,10,1021.1760000000002
7293,4271,1521,1,2652.67,0.0,2652.67,10,2387.403
7294,4271,763,1,3187.33,0.0,3187.33,30,2231.131
7295,4272,898,1,4375.33,0.0,4375.33,20,3500.264
7296,4272,1475,1,57952.35,0.0,57952.35,20,46361.880000000005
7297,4272,749,1,5523.77,0.0,5523.77,20,4419.0160000000005
7298,4272,605,1,3237.95,0.0,3237.95,20,2590.36
7299,4272,1383,1,1971.98,0.0,1971.98,0,1971.98
7300,4273,1190,1,2241.66,0.0,2241.66,10,2017.494
7301,4274,699,1,3048.78,32.09,3016.69,30,2134.146
7302,4275,1156,1,96292.57,0.0,96292.57,0,96292.57
7303,4275,1136,1,11889.97,0.0,11889.97,30,8322.979
7304,4275,392,1,3400.93,0.0,3400.93,20,2720.744
7305,4275,653,1,818.29,0.0,818.29,20,654.6320000000001
7306,4276,817,1,2091.51,0.0,2091.51,30,1464.057
7307,4277,642,1,42255.27,490.07,41765.2,20,33804.216
7308,4278,93,1,26807.56,0.0,26807.56,20,21446.048000000003
7309,4279,90,1,664.2,80.94,583.26,30,464.94
7310,4279,705,1,34487.91,4964.32,29523.59,10,31039.119
7311,4279,1373,1,21018.4,1397.76,19620.64,20,16814.72
7312,4280,1262,1,643.39,0.0,643.39,30,450.37299999999993
7313,4281,740,1,4537.97,24.22,4513.75,20,3630.376
7314,4281,396,2,2865.73,724.15,5007.31,0,2865.73
7315,4281,1318,1,2903.92,53.69,2850.23,20,2323.136
7316,4282,519,1,35380.31,2042.11,33338.2,20,28304.248
7317,4282,352,1,93433.5,4878.17,88555.33,10,84090.15000000001
7318,4282,1254,2,93864.59,3064.12,184665.06,20,75091.672
7319,4282,241,3,1647.81,382.37,4561.06,20,1318.248
7320,4283,1262,1,643.39,0.0,643.39,0,643.39
7321,4284,1048,1,71604.88,0.0,71604.88,20,57283.90400000001
7322,4285,691,2,1776.03,518.16,3033.9,30,1243.221
7323,4286,640,1,3083.27,34.34,3048.93,0,3083.27
7324,4287,1537,1,5378.14,307.28,5070.86,0,5378.14
7325,4288,1400,1,92951.15,11435.64,81515.51,20,74360.92
7326,4288,324,1,112608.37,13983.67,98624.7,20,90086.696
7327,4289,916,1,433.67,0.0,433.67,30,303.569
7328,4289,1551,1,2108.02,0.0,2108.02,0,2108.02
7329,4290,343,1,62248.1,8550.06,53698.04,20,49798.48
7330,4290,1440,1,357.51,46.81,310.7,20,286.008
7331,4290,95,1,24006.46,254.7,23751.76,20,19205.168
7332,4290,708,1,71148.88,9991.47,61157.41,10,64033.992000000006
7333,4291,678,1,2482.88,359.57,2123.31,10,2234.592
7334,4292,79,2,37609.6,0.0,75219.2,30,26326.72
7335,4293,1057,2,1611.27,38.08,3184.46,30,1127.889
7336,4293,268,1,112481.7,200.65,112281.05,20,89985.36
7337,4293,450,1,162867.91,19112.98,143754.93,10,146581.119
7338,4293,811,1,1385.81,146.79,1239.02,0,1385.81
7339,4294,288,1,6762.4,0.0,6762.4,30,4733.679999999999
7340,4295,1387,1,859.88,31.23,828.65,0,859.88
7341,4296,1387,1,859.88,74.13,785.75,0,859.88
7342,4297,628,1,175107.4,2002.37,173105.03,0,175107.4
7343,4298,715,1,114670.41,7149.84,107520.57,30,80269.287
7344,4299,929,1,30089.57,3360.34,26729.23,0,30089.57
7345,4299,534,1,1012.79,22.63,990.16,10,911.511
7346,4300,723,1,161396.12,16568.65,144827.47,20,129116.896
7347,4301,760,1,3059.27,373.27,2686.0,20,2447.416
7348,4301,630,3,646.69,177.26,1762.81,10,582.0210000000001
7349,4301,136,1,646.44,68.04,578.4,20,517.152
7350,4301,572,1,2920.51,305.9,2614.61,20,2336.4080000000004
7351,4301,391,2,134.99,6.22,263.76,20,107.99200000000002
7352,4302,512,1,741.25,62.08,679.17,20,593.0
7353,4303,484,2,3780.52,379.13,7181.91,30,2646.364
7354,4304,254,1,1161.26,0.0,1161.26,30,812.882
7355,4305,139,1,1485.23,0.0,1485.23,10,1336.707
7356,4306,1394,2,2331.14,533.83,4128.45,20,1864.912
7357,4306,160,2,589.97,54.65,1125.29,10,530.9730000000001
